MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.229568975350683,18.51135943237,5.40003039550027,0.0066532012649284,2.8359;-2.9782;0.93578;0.72215;-0.42227;-0.35599;0.20302;0.24258;-0.25808;0.071873,342.670428034392,0.0929479645591194,5.25226010157638,5.56326047927366,3.55652472561131,0.692252152921989,202.693078624359,22.5288408157614,3.59550855344365,4.04290903956749,5.67949791386562,2.19689660454453,1.39861194889912,1.84601243502296,3.48260130932109,0.447400486123842,2.08398936042197,1.63658887429812,-2.06670457672336,0.904350050708956,3.20663997303138,3.97045507651458,-3.97045507651458
-0.221483549530832,21.7336993491914,4.86589768913704,0.228137510905136,3.3315;-4.6139;3.045;-0.26408;-0.93403;0.37907;0.1802;-0.1094;-0.053726;0.036961,472.353687401044,0.0947901539553119,4.97001480206261,7.85529975061157,5.25573511636364,0.812205996040408,260.767957858926,42.6895267183714,3.50244253006924,3.9043110780516,5.77163224282218,1.80967734730092,1.69276518276832,2.09463373075068,3.96195489552127,0.401868547982357,2.26918971275294,1.86732116477059,-2.26354071191917,1.18049938235127,3.14178728503992,3.91222216009617,-3.91222216009617
-0.213797792255877,26.4759035088746,17.3656443326254,0.683916724627931,2.6526;-2.4357;0.43827;0.66565;-0.12717;-0.31443;-0.0048295;0.20441;-0.08257,700.973466611238,0.0929400904584746,5.03283749471103,7.54018573219401,4.02333089500287,0.924686328242787,196.14107165252,46.3551705576725,3.25858733902791,3.88672401326744,5.35713485724149,1.44250131322903,1.81608602579888,2.44422270003842,3.91463354401246,0.628136674239534,2.09854751821358,1.47041084397404,-2.59493417963256,1.38847781694465,3.04313119072921,3.89199927884268,-3.89199927884268
-0.186087742308302,23.1706376224946,5.3580554527806,0.634803249725685,2.7562;-2.7196;0.71025;0.66541;-0.2824;-0.30529;0.079216;0.1732;-0.080676,536.878447832964,0.0962757039295853,4.47140989134696,12.283047055789,5.32230088395849,0.877447793897132,312.107541275631,50.5848144278038,3.23512778847705,4.07144210515693,5.87408563154063,1.81969639086656,1.41543139761049,2.25174571429037,4.05438924067407,0.836314316679881,2.63895784306358,1.8026435263837,-2.46912938008357,1.05544870502801,3.02535225387936,4.06904621458041,-4.06904621458041
-0.14864043535376,20.8878719099438,4.85863284136619,0.606665545078889,2.5355;-2.1531;0.23863;0.627;-0.030333;-0.31355;-0.055024;0.17573;0.011689;-0.041334,436.303192926221,0.109867314267276,4.36444678254542,10.9566493950414,13.2395303291118,1.19757694440145,283.157987854718,32.3877865089564,3.25205848019507,3.0627979265966,5.46570470040728,2.16822361071322,1.08383486948185,0.894574315883383,3.29748108969407,-0.189260553598468,2.21364622021222,2.40290677381068,-1.185971265892,0.291586634068309,2.56810899854103,3.08450197052627,-3.08450197052627
-0.143247078194448,28.9059819180266,12.1913306709581,-0.854909717746736,2.2846;-1.5778;-0.064513;0.44432;0.11858;-0.1944;-0.14207;0.060386;0.15511;-0.088132,835.555790645281,0.0841863170117567,5.27244343167531,12.7284029027852,9.71961445313151,0.981158981415936,371.737604693006,32.9613288006159,3.37435229628551,3.64404228928856,5.93720901363808,2.42285322187731,0.951499074408199,1.22118906741125,3.51435579176076,0.269689993003046,2.56285671735257,2.29316672434952,-1.54772763108023,0.384132723260532,2.89194112005641,3.63282739411901,-3.63282739411901
-0.136401943145259,24.6974089373057,21.2616953082853,1.4601575952532,2.1354;-1.2734;-0.18975;0.3305;0.19349;-0.10573;-0.16146;-0.0035442;0.11478;-0.045653,609.962008216509,0.0785646371128693,5.21020176057093,4.28059363291988,2.30471078266517,0.43302665844256,121.06782477675,32.1222164484137,3.34225922464411,3.96139572922198,5.6333069099311,1.32680303195943,2.01545619268468,2.63459269726254,4.30650387797166,0.619136504577866,2.29104768528699,1.67191118070912,-2.75969077702103,1.58470732917564,3.14683868737044,4.0245474222766,-4.0245474222766
-0.132749701042256,35.5243053222889,19.5906811638825,1.11644257488669,2.862;-2.8978;0.73941;0.73486;-0.29737;-0.34265;0.12885;0.1487;-0.080267,1261.9762686312,0.105632003902789,3.4344577722691,25.9334742191064,9.68051481606002,1.05491411898728,444.934998853385,138.093649187272,2.84239362638971,3.82781311815292,6.04446884169261,1.1699961292049,1.67239749718481,2.65781698894801,4.8744727124877,0.985419491763202,3.20207521530289,2.21665572353969,-2.82991671742193,1.35519356120045,2.79549781305025,3.99468693692874,-3.99468693692874
-0.0794790012161392,21.3503747082518,6.42560091583,-0.36351417704467,4.0508;-7.8306;9.5622;-7.8669;4.023;-0.44878;-1.2951;1.2538;-0.55524;0.10494,455.838500182759,0.102523662643942,5.03603367696646,7.92232137687797,3.92810968923207,0.980179304129798,285.510012928424,35.610680622862,3.58459283401294,4.2861187849744,5.67429686068873,2.08163148967634,1.5029613443366,2.20448729529806,3.59266537101239,0.701525950961457,2.08970402667579,1.38817807571433,-2.40536100205345,1.10028136655136,3.29945280102768,4.18089163761575,-4.18089163761575
-0.0747658570113339,19.1765290607284,5.67531808871104,-0.176531010843421,2.3325;-1.8518;0.33506;0.40835;-0.20149;-0.10762;0.12715;-0.047101;-0.043891;0.044319,367.739266816959,0.0939905813849641,5.04929757207528,7.00688237983848,6.40560668797832,0.64803882905541,204.13678479251,22.080699995217,3.3718974196856,3.46161663098019,5.75259494588086,2.22408635925078,1.14781106043482,1.23753027172941,3.52850858663008,0.0897192112945907,2.38069752619526,2.29097831490067,-1.5131377087399,0.498517630706028,2.82531056572452,3.46795228081516,-3.46795228081516
-0.0628714460214587,19.4779020651465,4.34478665922582,0.0333225647303673,3.0179;-3.509;1.5503;0.47408;-0.59436;-0.14261;0.1795;0.16247;-0.19851;0.056847,379.388668859439,0.0987803842060078,4.2967897400058,8.50702518488806,3.00526278523305,0.59742642983778,308.081151901381,34.6475420806164,3.58947091398861,4.62999821497522,6.24548736120258,2.18513644097251,1.40433447301611,2.44486177400271,4.06035092023007,1.0405273009866,2.65601644721397,1.61548914622736,-2.66442324468106,1.10181180344553,3.39352417048215,4.55525858375224,-4.55525858375224
-0.0304297139385281,25.5881382295075,17.3448248358298,0.615262386754804,2.6682;-2.555;0.68225;0.50826;-0.21707;-0.15523;-0.030441;0.15494;-0.063663,654.752818052384,0.126017569460002,3.59387409533946,14.4648369188847,4.93647830348948,1.05790029688232,233.536442388445,76.0176209703694,2.78161747093974,3.85668595217755,5.3970520434722,1.1223729668319,1.65924450410785,2.73431298534566,4.27467907664031,1.07506848123781,2.61543457253246,1.54036609129465,-2.90850381349973,1.36562430954634,2.7697918978039,3.94431062641789,-3.94431062641789
-0.0245925876840922,19.6887997797419,10.480066573222,-0.186709516528396,1.9334;-0.98526;-0.16051;0.21331;0.11851;-0.047538;-0.11238;-0.044334;0.098898;-0.02523,387.648836766764,0.106646429097961,4.11006600837237,6.61990051459188,4.26696216120892,0.702948504308753,197.882960099582,60.3125991254387,3.39759540348274,3.8367736089187,5.64014738650357,1.18813472268315,2.20946068079958,2.64863888623555,4.45201266382042,0.439178205435963,2.24255198302084,1.80337377758487,-2.75278250710176,1.711984219403,3.1661604760656,3.9503154140888,-3.9503154140888
0.022927964386781,32.0507643797004,20.4270406104763,-1.76290044420613,2.3359;-1.6247;-0.079571;0.44003;0.13042;-0.17351;-0.14766;0.03974;0.16236;-0.08701,1027.25149732307,0.0830440879033018,4.48458017889635,10.3729979628243,4.47937765835384,0.606806099628316,391.605497110859,35.3237980420017,3.63104886806624,4.47077082689243,6.46980092755737,2.40569804583626,1.22535082222998,2.06507278105617,4.06410288172111,0.839721958826186,2.83875205949113,1.99903010066494,-2.32254406490738,0.866397075343273,3.35845858745146,4.43009061789063,-4.43009061789063
0.0337660523375291,22.7316523597024,17.7092274067701,-1.64435439638104,2.4774;-1.9966;0.16368;0.55336;0.011043;-0.24835;-0.077458;0.10801;0.040884;-0.036296,516.728019002364,0.0883045410317523,4.55934703194568,8.2850353170293,3.16824692354858,0.601767566288599,260.088850745645,25.6305535843642,3.44657239263786,4.40784489232057,6.06890731701404,2.31723816705442,1.12933422558344,2.09060672526615,3.75166914995962,0.961272499682711,2.62233492437618,1.66106242469347,-2.37069634433222,0.805508791733195,3.21673387799396,4.32793138057039,-4.32793138057039
0.0532162881947577,22.1053695281701,8.80443173468375,-0.00163599477282002,2.7276;-2.8481;1.1871;0.26057;-0.39539;0.066021;-0.054564;0.055826;0.017731;-0.021472,488.647361976949,0.0933801726717191,4.66173656691722,8.37261560536226,2.49131596949038,0.684256707090005,202.52306047826,39.7106085259993,3.1858874256298,4.39804268629539,5.6902758879713,1.6292353896913,1.5566520359385,2.76880729660408,4.06104049828,1.21215526066558,2.5043884623415,1.29223320167592,-2.96012227294685,1.29617009681828,3.10445456222907,4.33441484803071,-4.33441484803071
