MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.110764662459892,34.9153030204936,8.06617878423166,-0.304910309495493,3.7045;-7.0031;8.5407;-7.1349;3.8835;-0.68293;-1.1459;1.4116;-0.79972;0.20746,1219.07838501289,0.539243294515025,1.59405712099361,183.382036612938,391.943553909137,559.690674458685,281.10288425381,160.30336528564,0.427149129925869,-0.332397095835591,-0.688663525623436,0.561652685389562,-0.134503555463692,-0.894049781225153,-1.250316211013,-0.759546225761461,-1.11581265554931,-0.356266429787844,0.13139112472073,-1.27786807186044,-0.264970472756162,-0.768215094891401,0.768215094891401
-0.00366810591325092,18.6183367009275,4.44469261066778,-0.10899776120652,3.4118;-5.903;6.46;-4.5591;1.6483;0.70139;-1.7188;1.538;-0.79104;0.20177,346.642461509104,0.431619103277771,2.04586460893,20.4857791172373,57.0666896230877,69.08986210592,116.51864456974,25.3213624529375,1.73832035560214,0.713830722112884,0.52264329278899,1.52640289424002,0.211917461362122,-0.812572172127137,-1.00375960145103,-1.02448963348926,-1.21567706281315,-0.191187429323894,0.21978056886898,-1.11930631810549,0.603744987985662,0.117176101518101,-0.117176101518101
1.97319863775155e-20,7.92519581464032e-18,1.86173891904373,-0.0073195563207996,3.3284;-5.3026;5.1125;-2.6157;-0.2634;1.6;-1.2224;0.33295;0.096901;-0.072816,6.28087287003924e-35,0.160487005824839,4.69135563188605,1.90098371394027e-36,2.41350183850056e-36,8.14960537855593e-37,5.3099184290887e-35,5.66767904548956e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97319863775155e-20,7.92519581464032e-18,1.86173891904373,-0.0073195563207996,3.3284;-5.3026;5.1125;-2.6157;-0.2634;1.6;-1.2224;0.33295;0.096901;-0.072816,6.28087287003924e-35,0.160487005824839,4.69135563188605,1.90098371394027e-36,2.41350183850056e-36,8.14960537855593e-37,5.3099184290887e-35,5.66767904548956e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97319863775155e-20,7.92519581464032e-18,1.86173891904373,-0.0073195563207996,3.3284;-5.3026;5.1125;-2.6157;-0.2634;1.6;-1.2224;0.33295;0.096901;-0.072816,6.28087287003924e-35,0.160487005824839,4.69135563188605,1.90098371394027e-36,2.41350183850056e-36,8.14960537855593e-37,5.3099184290887e-35,5.66767904548956e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97319863775155e-20,7.92519581464032e-18,1.86173891904373,-0.0073195563207996,3.3284;-5.3026;5.1125;-2.6157;-0.2634;1.6;-1.2224;0.33295;0.096901;-0.072816,6.28087287003924e-35,0.160487005824839,4.69135563188605,1.90098371394027e-36,2.41350183850056e-36,8.14960537855593e-37,5.3099184290887e-35,5.66767904548956e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97319863775155e-20,7.92519581464032e-18,1.86173891904373,-0.0073195563207996,3.3284;-5.3026;5.1125;-2.6157;-0.2634;1.6;-1.2224;0.33295;0.096901;-0.072816,6.28087287003924e-35,0.160487005824839,4.69135563188605,1.90098371394027e-36,2.41350183850056e-36,8.14960537855593e-37,5.3099184290887e-35,5.66767904548956e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00341669428316446,16.3361057635117,3.73893303265791,0.380813707108014,3.6129;-6.271;6.6221;-4.1827;0.88942;1.3076;-1.9038;1.4172;-0.65009;0.14589,266.86835151664,0.298001220774103,2.57217116061231,55.9716713611939,22.1611085454561,18.2213423314398,109.922609254474,51.2545661191024,0.67493087176096,1.60143768070897,1.79718300331844,0.762971856894667,-0.0880409851337073,0.838465823814305,1.03421114642377,0.926506808948012,1.12225213155748,0.195745322609469,-1.576602086062,-0.421604976846971,0.724094542168452,1.38410892171239,-1.38410892171239
0.00399616932109593,31.8700327273954,9.46213506217691,-0.0122445740787832,3.7776;-7.2835;9.1735;-8.0996;4.9718;-1.6214;-0.51487;1.0871;-0.67584;0.1795,1015.69898604525,0.351540991747344,2.44485186025522,46.6797559746373,160.750266574711,186.404018459649,312.679159045956,52.5219569899229,1.90186703406133,0.665325592409796,0.517261153565691,1.78394630330076,0.117920730760565,-1.11862071089097,-1.26668514973507,-1.23654144165153,-1.38460588049564,-0.148064438844104,0.482696739505279,-1.37356273152231,0.565654162607911,0.0506788980846921,-0.0506788980846922
0.015879419855552,19.8382559691609,6.18230166290992,0.145864653790254,4.1739;-8.96223;12.8907;-13.6859;11.2513;-7.15161;3.28371;-0.871202;-0.0056029;0.0598167,393.556399897949,0.455064145544136,1.83266655956633,67.8988764665772,83.8156411534589,95.5571186412351,82.7330551035491,97.4161960730438,0.197599733582179,-0.0130004175547057,-0.144104948524992,-0.163373259816367,0.360972993398546,0.150372842261662,0.0192683112913751,-0.210600151136884,-0.341704682107171,-0.131104530970287,-0.67923354492723,-0.443008100372064,0.171785099204933,0.00431958303285571,-0.00431958303285567
0.0195383797031885,25.3127059091818,15.6216982800701,-1.12848739797318,3.7117;-6.9637;8.3733;-6.817;3.4833;-0.30498;-1.4467;1.6028;-0.88858;0.22475,640.733080444729,0.524664581972887,1.60433301560542,76.490005535575,194.58600730459,201.229204270814,127.355299162453,108.126114744954,0.50982072586864,-0.423893450684673,-0.4574637665713,0.163682536593517,0.346138189275124,-0.58757598727819,-0.621146303164816,-0.933714176553313,-0.96728449243994,-0.0335703158866266,0.0525956185375858,-0.91910099675597,-0.140767283229727,-0.519315476404434,0.519315476404434
0.0662112900294715,18.5928100923975,4.44694898745666,0.571030001572487,3.6492;-6.0209;5.5632;-2.4732;-0.45261;1.3929;-0.97305;0.4077;-0.12955;0.027355,345.692587131958,0.207874122543567,2.8564941459663,81.5417076430408,20.0564058839466,6.44695648531984,141.357730990416,101.114344920632,0.550179137029376,1.95274517841457,3.08768561989361,0.335041772203304,0.215137364826072,1.61770340621127,2.7526438476903,1.4025660413852,2.53750648286423,1.13494044147903,-2.20905629200491,-0.00477296292947558,0.869861585540646,2.21361494606239,-2.21361494606239
0.0765922073961817,24.2515379951284,11.0966899054851,-0.998903701711548,4.09449;-8.50573;11.6434;-11.4456;8.33088;-4.27626;1.14395;0.297525;-0.433758;0.146339,588.137095129157,0.309349389975302,2.68941159294791,39.7638729462299,45.9908719760265,45.2367001758594,538.46230604789,67.1514418240121,2.6057587109435,2.46027455459795,2.47680878791458,2.08176710166324,0.523991609280263,0.378507452934718,0.39504168625134,-0.145484156345545,-0.128949923028923,0.0165342333166214,-0.843594128859565,-0.244541024456335,1.95475098422165,1.8928852254914,-1.8928852254914
0.11076464796228,34.9153030195597,8.06617878902719,0.304910310616782,3.7045;-7.0031;8.5407;-7.1349;3.8835;-0.68293;-1.1459;1.4116;-0.79972;0.20746,1219.07838494767,0.539243294529418,1.59405712095116,183.382036612933,391.943553909139,559.690674458686,281.102884266531,160.303365285663,0.427149129971148,-0.332397095790345,-0.688663525578184,0.561652685434675,-0.134503555463527,-0.894049781225019,-1.25031621101286,-0.759546225761493,-1.11581265554933,-0.356266429787839,0.131391124720684,-1.2778680718603,-0.264970472727288,-0.768215094862534,0.768215094862534
0.120312807124615,23.7608430703682,5.26762133970419,-0.157040733749503,3.4122;-5.7675;6.0118;-3.8397;0.96402;1.0635;-1.7592;1.4315;-0.70101;0.16194,564.577663414664,0.471300401043489,1.81874045969276,93.7835104101007,114.631670555127,115.638316821664,121.710408102694,96.1327197049696,0.26065547359841,0.0599203954797608,0.051177157242886,0.235914785329713,0.0247406882686963,-0.175994389849952,-0.184737628086827,-0.200735078118649,-0.209478316355524,-0.0087432382368748,-0.504858957331322,-0.773802418923103,0.0442430539934784,-0.0554772721081724,0.0554772721081723
0.120312807124615,23.7608430703682,5.26762133970419,-0.157040733749503,3.4122;-5.7675;6.0118;-3.8397;0.96402;1.0635;-1.7592;1.4315;-0.70101;0.16194,564.577663414664,0.471300401043489,1.81874045969276,93.7835104101007,114.631670555127,115.638316821664,121.710408102694,96.1327197049696,0.26065547359841,0.0599203954797608,0.051177157242886,0.235914785329713,0.0247406882686963,-0.175994389849952,-0.184737628086827,-0.200735078118649,-0.209478316355524,-0.0087432382368748,-0.504858957331322,-0.773802418923103,0.0442430539934784,-0.0554772721081724,0.0554772721081723
0.137803681566919,17.3393529632833,5.59142429404609,0.659725286443433,3.908;-7.3987;8.8066;-6.9652;3.3235;-0.010087;-1.767;1.8629;-1.0264;0.25845,300.653161185323,0.268768229875056,2.67609059042943,74.4744114478603,22.3454433531497,12.6476744331894,112.751704471293,63.4820133352296,0.41473249964305,1.61856567207321,2.18771473653103,0.574431484319359,-0.159698984676309,1.04413418775385,1.61328325221167,1.20383317243016,1.77298223688797,0.56914906445782,-1.82031544939503,-0.422095473619522,0.598958971354668,1.6166596487071,-1.6166596487071
0.168094221156331,25.6485918137851,10.27884988296,-1.10427527436484,3.4853;-5.6876;5.3992;-2.7081;-0.033055;1.2657;-1.2483;0.78533;-0.34531;0.078524,657.850262030165,0.244478496974567,3.18521976736044,60.8722180310209,24.6705698852319,21.1934678847126,592.857216997902,99.9825250897862,2.27617670856338,3.17934255861795,3.33126057367205,1.77995816761057,0.496218540952808,1.39938439100738,1.55130240606148,0.903165850054572,1.05508386510867,0.151918015054099,-1.87489071049294,0.155978727387957,2.09178202582063,2.71511740092196,-2.71511740092196
0.208621756864423,33.671189802806,6.67668970358995,1.1465896113278,4.2632;-9.18316;12.971;-13.1412;9.90942;-5.47343;1.98479;-0.255352;-0.146406;0.0643036,1133.74902273659,0.362491242924254,2.23771887187796,81.8509225244659,115.776045277666,114.319754066444,521.309750927729,95.3705966627955,1.85144482195113,1.50468671576801,1.51734501427459,1.69857407675502,0.152870745196112,-0.19388736098701,-0.181229062480426,-0.346758106183123,-0.334099807676538,0.0126582985065845,-0.425742790053776,-0.72861093286746,1.137969561707,0.985855073349384,-0.985855073349384
0.226456470818303,81.5480534040278,12.4753732477634,0.142873344730988,3.5202;-5.9367;6.095;-3.712;0.76185;1.0963;-1.5391;1.1132;-0.49384;0.092221,6650.08501398617,0.116928835341501,6.60251706441363,47.948602330704,59.1923518763724,68.7168168745122,2521.72060196493,149.787573112501,3.96256707364443,3.75190438380918,3.6027027696921,2.82347861495906,1.13908845868537,0.928425768850111,0.779224154733038,-0.210662689835254,-0.359864303952328,-0.149201614117074,-1.20614135267425,0.335072814533308,3.21625315491736,3.03907805861366,-3.03907805861366
0.250135881820723,53.6455040034947,6.9706245451877,1.05667225240754,3.95919;-7.92619;10.3845;-9.62658;6.41389;-2.73571;0.223315;0.669604;-0.502285;0.135771,2877.84009978897,0.274974735607091,3.04636267692148,102.329354889704,233.047312801167,245.435140048273,1452.57174478423,126.650100285066,2.65289430064165,1.82984938932125,1.77805816449957,2.43966271322993,0.213231587411722,-0.609813323908676,-0.66160454873036,-0.823044911320398,-0.874836136142082,-0.0517912248216843,0.0176092080488861,-0.973826113073002,1.54943322023205,1.19406796252126,-1.19406796252126
0.308140427389919,35.5230494054447,10.4899927803854,1.77838568033467,3.4987;-5.7542;5.6382;-2.9391;-0.18405;1.6036;-1.1199;0.09162;0.29175;-0.13192,1261.88703906167,0.127430313958427,5.16986581663044,45.0261975908032,16.5026198224655,9.40328582053294,803.615086945897,159.924152453161,2.88187591790262,3.88560126154106,4.44806122339136,1.61442075129282,1.2674551666098,2.27118051024824,2.83364047209854,1.00372534363845,1.56618530548875,0.562459961850302,-2.51924860947503,0.955194014779579,2.75110757202871,3.61614225310157,-3.61614225310157
0.352109501395299,37.7205200003119,10.4976796470103,1.75679053496612,4.26726;-9.32637;13.749;-15.1133;13.0601;-8.94979;4.70199;-1.73048;0.364947;-0.0273075,1422.83762909393,0.225261406559533,3.59608045203273,64.949458651898,57.9653980245018,51.4095778120997,848.570502045681,118.240765559122,2.56994376319729,2.68370692470155,2.80372867757639,1.97083023963603,0.599113523561257,0.712876685065513,0.832898437940356,0.113763161504256,0.233784914379099,0.120021752874843,-1.15067884278884,-0.0387689617335759,2.06251140976383,2.17922117954153,-2.17922117954153
0.372649338702757,58.5318614924799,14.8925164533975,1.69222476745353,3.5601;-6.1938;6.6789;-4.4631;1.312;0.98047;-1.7529;1.3779;-0.63049;0.12682,3425.97880977485,0.192531680165329,4.33183203716125,48.0704993791125,98.2668102353404,118.109521079794,1607.85678977497,123.919961534372,3.50998871425409,2.79497105203058,2.61104504593783,2.56302149898589,0.946967215268206,0.231949553044688,0.0480235469519385,-0.715017662223517,-0.898943668316267,-0.18392600609275,-0.55975268281324,-0.166278411100181,2.47098888754004,2.07988401805037,-2.07988401805037
0.589462590274303,117.861911475312,14.7320829486055,1.82580860843906,3.8921;-7.3376;8.5588;-6.3223;2.4301;0.60209;-1.665;1.2837;-0.53786;0.093263,13891.4301766144,0.150394580418859,5.19715518452862,98.1113611067863,195.667685671296,240.024877630599,7648.08636955428,354.884448073511,4.35610757640593,3.66579300875118,3.46146817299356,3.07041850965288,1.28568906675305,0.595374499098297,0.391049663340682,-0.690314567654755,-0.89463940341237,-0.204324835757615,-0.839465135176073,0.188964294886248,3.30474016071269,2.91063123934489,-2.91063123934489
0.754651876100254,108.434815812991,9.99006042188805,1.54045354998653,4.024;-7.962;9.8613;-7.9851;3.8058;-0.10474;-1.5238;1.3858;-0.64041;0.13524,11758.1092803973,0.28627287565809,2.83697190588569,246.168128839508,631.624576843806,773.106362713547,6809.15599565135,468.255102285009,3.32000870238166,2.37772826177176,2.17560681901253,2.6770102176727,0.642998484708956,-0.299281955900942,-0.501403398660169,-0.942280440609898,-1.14440188336912,-0.202121442759227,-0.123180353741572,-0.628397229686497,2.11511999207922,1.6449293981936,-1.6449293981936
0.810864432887082,103.33152631872,9.35081064006483,1.63982518397736,3.9322;-7.547;9.0349;-7.0012;3.0658;0.22942;-1.5951;1.3841;-0.6345;0.12791,10677.4043313563,0.214144366502708,3.72612312582235,174.390981113335,413.108565013964,405.376826650533,6851.50706785329,442.198130898801,3.67092412062523,2.80851348926307,2.82740684626996,2.74046587537197,0.930458245253262,0.0680476138910966,0.0869409708979918,-0.862410631362165,-0.84351727435527,0.0188933570068952,-0.400492429490462,-0.284117431877479,2.5188914801311,2.18731140463943,-2.18731140463943
0.925339081220577,108.072662889102,8.53710639453001,1.61870543256346,3.6926;-6.4657;6.7845;-4.1483;0.78412;1.2283;-1.5704;1.0418;-0.42391;0.073631,11679.7004639415,0.143865964728021,5.2702139067076,124.069152608453,188.387225445273,191.756176929865,7969.6806403177,426.502549482556,4.16256060827352,3.74490014640661,3.72717504757496,2.92778135615916,1.23477925211436,0.817118790247453,0.799393691415802,-0.417660461866906,-0.435385560698557,-0.0177250988316513,-1.07245764235987,0.311153475393882,3.29106763019715,3.09498394319797,-3.09498394319797
