MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.300774992105303,27.2062515997882,4.09249716480541,0.378890096983365,2.8845;-3.3721;1.6972;0.2018;-0.46405;-0.068783;-0.099385;0.60531;-0.58365;0.19121,740.180126110979,0.152589697834641,3.98334301047378,31.7804561154612,18.536887955592,7.7577982250321,393.887080644724,121.268126986633,2.51721275758696,3.05630158050967,3.92736571082509,1.17806025130851,1.33915250627844,1.87824132920116,2.74930545951657,0.539088822922714,1.41015295323813,0.871064130315416,-2.11099271724038,0.879654189346821,2.32611839908386,2.97510135689564,-2.97510135689564
-0.27780703562732,15.1968743926532,5.34494559270411,-0.392682958077005,3.2985;-5.108;4.8116;-2.8145;0.64218;1.1356;-2.3552;2.4457;-1.4498;0.38242,230.944991306079,0.249184226225681,2.97513706187264,13.1673738587737,15.4061388075992,9.80659183286457,67.0067503454082,38.8221344149016,1.62705127315029,1.47002731187956,1.92173857017489,0.545802807158563,1.08124846599173,0.924224504721,1.37593576301633,-0.157023961270728,0.294687297024599,0.451711258295327,-1.21627588039624,0.306510400425763,1.30934333686478,1.4344744439201,-1.4344744439201
-0.240643209710556,30.4457355519785,17.2680025771536,-1.8942646320403,3.255;-4.5969;3.605;-1.4873;0.05626;0.59378;-1.1567;1.2909;-0.76273;0.19876,926.942813301005,0.15097360414324,3.30679621002281,136.53439186603,16.0438820991122,4.35833068992441,346.789826488822,39.2366659190168,0.932142371139914,3.07339130980806,4.37662979432746,2.17910724439065,-1.24696487325074,0.894284065417404,2.19752254993681,2.14124893866814,3.44448742318754,1.3032384845194,-2.39385474092943,-1.35806607156965,0.928228264019537,2.94026263527203,-2.94026263527203
-0.230309903963191,29.9748218524447,14.3654034968928,-0.464554691169713,2.7092;-2.6957;0.73326;0.73009;-0.33879;-0.45393;0.19047;0.46853;-0.56575;0.21776,898.489945085797,0.140857447612185,3.5393446575761,131.515307356994,17.8230463483085,5.43662632029997,323.945216892066,45.7425932059257,0.901451167229802,2.90008205931384,4.08741571105096,1.95754453635305,-1.05609336912325,0.942537522960785,2.12987117469791,1.99863089208404,3.18596454382116,1.18733365173712,-2.29711337889562,-1.18318468026752,0.906444331239407,2.7659378187087,-2.7659378187087
-0.20736561089336,27.4707495023955,4.49504498543756,-0.149495614656993,4.0504;-7.7658;9.2516;-7.3336;3.6981;-0.59028;-1.1201;1.5091;-0.99668;0.29538,754.64207822336,0.164587307978703,3.35447095374624,49.9836127520702,38.3677639999173,6.9388059480062,427.967440407378,123.134091932082,2.14735191212405,2.41182949100858,4.12191741275897,1.2457731790043,0.901578733119744,1.16605631200427,2.87614423375467,0.264477578884529,1.97456550063493,1.7100879217504,-1.5067541091803,0.331952158293513,1.83059727982036,2.49846700746017,-2.49846700746017
-0.198914764167729,43.3787100935877,8.03047343830314,-0.359062886320801,3.2108;-4.1337;2.2034;0.45028;-0.98365;-0.1503;0.57318;0.097876;-0.51247;0.24303,1881.71248938353,0.119837730101662,3.86547796672078,177.308164856943,44.279208010864,7.00072045139779,1092.89782511349,76.0779205576666,1.81869873956402,3.20607278091946,5.05057493727881,2.66482991711532,-0.846131177551302,0.541242863804146,2.38574502016349,1.38737404135545,3.23187619771479,1.84450215635934,-1.7443991330878,-1.06905888605501,1.66306624172181,3.1265837957582,-3.1265837957582
-0.140517951004743,34.8656243471258,9.40238490507005,-0.643105436846594,3.366;-4.5454;2.746;-0.038585;-0.84552;0.15575;0.17852;0.15062;-0.27621;0.10554,1215.61176111489,0.182595590188812,1.90146573844982,297.069377583003,56.8945035371485,2.18328589582261,357.632798840381,135.031560931927,0.185541052366385,1.83830802062348,5.09867572480637,0.973998222649696,-0.788457170283311,0.864309797973784,4.12467750215667,1.65276696825709,4.91313467243998,3.26036770418289,-2.02746047709881,-0.963686341398255,0.330633253169955,2.12097308990456,-2.12097308990456
-0.0986241508536668,49.2732885209308,7.03840733261767,-0.486056541834203,2.7787;-2.7513;0.71306;0.70673;-0.29346;-0.43038;0.090129;0.37515;-0.22987;0.038406,2427.8569616669,0.134095910263313,2.934146950959,236.31859668026,126.570288241248,4.25945492922857,1447.20089866376,141.412014397342,1.81220567450093,2.43658876291958,5.82824535383832,2.32570883774578,-0.513503163244849,0.1108799251738,3.50253651609254,0.624383088418649,4.01603967933739,3.39165659091874,-1.09338348031484,-0.942418967959093,1.47651984748389,2.49671972530266,-2.49671972530266
-0.0928443491360966,21.6773074667399,4.68027398242636,-0.0924814307284994,3.6471;-5.7887;4.7862;-1.4006;-0.97849;0.89061;0.0022146;-0.17106;-0.080441;0.090909,469.905659007576,0.151567335306925,3.43502433622811,41.4184820535327,16.6641069278491,3.91742316298524,209.777315808899,47.4486869512511,1.62231935955815,2.53278944654889,3.98061248591678,1.48639771477183,0.13592164478632,1.04639173177706,2.49421477114495,0.910470086990742,2.35829312635863,1.44782303936789,-1.67388565114177,-0.202217093235969,1.48808914098298,2.52556101055248,-2.52556101055248
-0.0778084056280163,17.8128160409318,3.21183105157268,-0.164996095297322,3.5617;-5.8107;5.562;-3.0727;0.53239;0.92275;-1.6287;1.7096;-1.1024;0.32089,317.296415308078,0.178016844561736,3.56424980750158,28.4026072878478,8.95526708277019,4.43786655919277,199.253905897859,72.4102940199759,1.94809897361532,3.10233806042241,3.80440616420007,1.01223144859769,0.935867525017626,2.09010661182472,2.79217471560237,1.1542390868071,1.85630719058475,0.702068103777652,-2.42102447655595,0.661804756000416,1.98402302859385,3.00982458362575,-3.00982458362575
-0.0353034327230168,33.2392712844319,4.33709805988408,-0.157085509377527,3.3028;-4.7318;3.7247;-1.4525;-0.09361;0.67858;-1.1208;1.1899;-0.65289;0.15062,1104.84915552006,0.177116592188489,3.08721722047682,97.482017780511,69.5751770841226,8.89758518364087,498.451848495745,104.997940114781,1.63183906397609,1.96909913931457,4.02572707970825,1.55756625993901,0.0742728040370853,0.411532879375567,2.46816081976925,0.337260075338482,2.39388801573216,2.05662794039368,-1.06823305565676,-0.464395505991155,1.2843265987605,2.03991124966525,-2.03991124966525
-0.0226709630504596,21.8151104615486,4.13560758442429,0.0565947041702879,3.225;-4.239;2.4981;0.048377;-0.80167;0.13764;0.086826;0.28924;-0.38821;0.13998,475.899044449567,0.124716187148439,3.94928804000659,24.3459919740989,8.41770135971522,1.87533387049518,216.59515271364,80.0559707862187,2.18566272001231,3.24769316201457,4.7492432475043,0.995303930468474,1.19035878954383,2.25238923154609,3.75393931703583,1.06203044200226,2.563580527492,1.50155008548974,-2.51791168233282,0.893405033113538,2.20323578823069,3.36108930471486,-3.36108930471486
-0.00399962294557418,25.4121517685936,4.09111551269571,-0.22744008055516,2.6911;-2.7855;0.86099;0.76925;-0.42279;-0.50195;0.2701;0.58523;-0.75046;0.27188,645.777457510037,0.209869437342904,3.19736264316936,33.9444844010653,37.7776807501469,20.133970431617,324.106280956329,82.5424884932425,2.25634511125313,2.14935301775377,2.77866302991948,1.36775831683925,0.888586794413873,0.781594700914516,1.41090471308023,-0.106992093499357,0.522317918666356,0.629310012165714,-1.1260609742114,0.140513335579427,1.73515000131317,1.94903124481403,-1.94903124481403
0.0226709627027396,21.8151104613066,4.1356075828269,-0.0565947036143187,3.225;-4.239;2.4981;0.048377;-0.80167;0.13764;0.086826;0.28924;-0.38821;0.13998,475.899044439009,0.124716187149664,3.9492880399728,24.3459919740956,8.4177013597148,1.87533387049509,216.5951527546,80.0559707861964,2.18566272020155,3.24769316220372,4.74924324769346,0.99530393065786,1.19035878954369,2.25238923154586,3.7539393170356,1.06203044200217,2.56358052749191,1.50155008548974,-2.51791168233263,0.893405033113375,2.2032357883688,3.36108930485291,-3.36108930485291
