MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.462085163939479,39.6676026307899,5.81551544291947,0.0419996014446359,2.9998;-4.3951;3.6991;-1.5643;-0.13638;0.70553;-0.60146;0.39349;-0.18699;0.048761,1573.51869847425,0.572717159784426,1.50278414760088,94.5896974709761,278.417002393116,257.349650937021,476.759427658098,145.336691857501,1.61746345523091,0.537892020721757,0.616576349408229,1.18795895560641,0.429504499624502,-0.650066934884652,-0.571382606198179,-1.07957143450915,-1.00088710582268,0.0786843286864724,0.148787833244645,-0.942543318059462,0.511498232198841,0.149395895768901,-0.149395895768901
-0.312288205215448,32.8325892109713,4.12177383287202,0.163290269236929,4.31341;-9.80433;15.2064;-17.8228;16.6156;-12.4897;7.41141;-3.26629;0.939953;-0.129966,1077.97891429639,0.579208384737596,1.46153712989769,138.154892818018,262.846934997069,318.519784831489,145.261225637491,133.024028328244,0.0501582102365156,-0.593038188857974,-0.785150914177716,0.0880039016593035,-0.037845691422788,-0.681042090517277,-0.873154815837019,-0.643196399094489,-0.835309124414231,-0.192112725319742,-0.0312069621152329,-1.10343620941245,-0.365319304419979,-0.736735064030909,0.736735064030909
-0.194134324478746,69.7386819315487,8.16217566729774,1.34350747473665,3.408;-5.6502;5.6832;-3.3853;0.69882;0.90464;-1.249;0.90659;-0.40465;0.081709,4863.48375754972,0.271787590222783,3.08268435300202,90.4203834880206,203.87279696349,178.76664495585,4766.42592060844,480.207291840203,3.96488229709507,3.15185576507534,3.28327072426537,2.29513415145981,1.66974814563525,0.856721613615527,0.988136572805557,-0.813026532019725,-0.681611572829695,0.13141495919003,-1.02924068469272,0.489641385805745,2.88076537412973,2.61824871613212,-2.61824871613211
-0.0778933085728323,76.5577998720881,9.81076092225942,1.54850847053208,3.6099;-5.9903;5.7791;-2.9853;0.042422;1.3047;-1.2973;0.81411;-0.37153;0.09047,5861.0967212547,0.125243610532747,4.91851991703658,157.73668047517,54.5861324734863,24.6377896880491,5143.8307744453,921.933966220438,3.48462630425017,4.54577350122854,5.34127193729503,1.71907976687756,1.76554653737261,2.82669373435098,3.62219217041747,1.06114719697837,1.85664563304486,0.795498436066487,-2.98463145035678,1.46836578171643,3.35230808509945,4.33813760351603,-4.33813760351603
-0.049840633965811,84.6388339682385,10.0310961335367,1.67233089652096,3.8888;-7.2679;8.4995;-6.4873;2.8384;0.2027;-1.5683;1.451;-0.72409;0.16352,7163.73221550305,0.141821274170642,4.71673599414475,190.240965276423,85.050799230697,37.7579076857955,6037.02889893715,1082.92059468808,3.45737575883227,4.26241854977079,5.07447233687623,1.71825034121281,1.73912541761946,2.54416820855798,3.35622199566342,0.80504279093852,1.61709657804395,0.812053787105434,-2.70600978729713,1.36958542745364,3.2528244137005,4.0600279943606,-4.0600279943606
-0.0322763431407122,34.3337317686589,5.10075030365082,-0.334213013615065,3.3839;-5.7554;6.1096;-4.0963;1.2809;0.83883;-1.6595;1.4267;-0.71805;0.17888,1178.80513716222,0.43010433837882,1.99617143682348,36.2199795323639,105.644467891342,118.489680441618,772.674480044118,89.2808590452931,3.06024696004019,1.98977846731181,1.87503197550099,2.15807072689341,0.902176233146779,-0.168292259581601,-0.283038751392416,-1.07046849272838,-1.1852149845392,-0.114746491810816,-0.172233060351796,-0.4630848855672,1.80433145244331,1.34695870943381,-1.34695870943381
-0.0255883206730992,115.294193172009,9.65816607541416,1.4679862610232,4.20332;-8.643;11.5088;-10.7686;7.13822;-2.89841;-0.0420151;1.03656;-0.738374;0.201879,13292.7509791845,0.0995153678745215,6.04008910876454,200.055912744039,60.5539228340901,32.4295344752216,14680.8485623584,1694.83732738627,4.29570221327571,5.49076484988257,6.11522953901434,2.15895706130785,2.13674515196786,3.33180778857472,3.95627247770649,1.19506263660686,1.81952732573863,0.624464689131773,-3.44338352367667,1.87231763713729,4.14052853999472,5.17113134708634,-5.17113134708634
1.90559342450857e-20,7.92511989101103e-18,1.86253193594639,-0.0069857597137162,3.3385;-5.3457;5.195;-2.7025;-0.223;1.6278;-1.3004;0.41867;0.044076;-0.05843,6.28075252868987e-35,0.160840646162544,4.70312586301155,1.90098238409098e-36,2.41345181020218e-36,8.18337709176949e-37,5.30991323660714e-35,5.66759824157031e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90559342450857e-20,7.92511989101103e-18,1.86253193594639,-0.0069857597137162,3.3385;-5.3457;5.195;-2.7025;-0.223;1.6278;-1.3004;0.41867;0.044076;-0.05843,6.28075252868987e-35,0.160840646162544,4.70312586301155,1.90098238409098e-36,2.41345181020218e-36,8.18337709176949e-37,5.30991323660714e-35,5.66759824157031e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90559342450857e-20,7.92511989101103e-18,1.86253193594639,-0.0069857597137162,3.3385;-5.3457;5.195;-2.7025;-0.223;1.6278;-1.3004;0.41867;0.044076;-0.05843,6.28075252868987e-35,0.160840646162544,4.70312586301155,1.90098238409098e-36,2.41345181020218e-36,8.18337709176949e-37,5.30991323660714e-35,5.66759824157031e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
