MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.302754023822305,25.253712777829,11.5746246653889,-1.08311253878419,3.8841;-6.5496;5.8869;-2.332;-0.59355;1.0415;-0.34589;0.010001;-0.026738;0.02364,637.750009065085,0.120584221861022,3.70628152283218,42.9089826378805,33.4630610718398,1.42209250948755,896.734514266602,90.7440409006595,3.03967865801925,3.28831767164525,6.44663046236941,2.29071704155112,0.748961616468132,0.997600630094127,4.15591342081829,0.248639013625994,3.40695180435016,3.15831279072417,-1.38480488925062,0.172426096804844,2.55953807107558,3.34309344036833,-3.34309344036833
-0.131223628036611,29.1871969568438,35.704297286484,-3.74633895144393,3.4751;-4.9663;3.3294;-0.34111;-0.9117;0.34546;0.067597;0.17759;-0.28289;0.105,851.892466197594,0.115461631258075,3.81536916299844,76.3511265774123,27.0701751761834,1.76066291580425,1493.09441470121,89.2529369901712,2.97326324679555,4.01017345895086,6.74291563894544,2.81713170621447,0.15613154058108,1.19304175273638,3.92578393273096,1.0369102121553,3.76965239214988,2.73274217999458,-1.81116720526685,-0.147336626376203,2.72785373519171,4.00521910777647,-4.00521910777647
-0.127327389538103,22.511507261556,14.1859022283305,-1.28081339770323,3.2192;-4.2089;2.5257;-0.16459;-0.60731;0.2565;-0.22453;0.44986;-0.33962;0.091153,506.767959187091,0.117469645741014,4.10572385231184,37.3082471418908,25.8383839531846,1.27246597061526,829.629880855237,48.8158042996198,3.10176526944545,3.46911853820807,6.4800229477187,2.83292555562833,0.268839713817128,0.636192982579743,3.64709739209037,0.367353268762614,3.37825767827325,3.01090440951063,-1.20392757908438,-0.257405380683369,2.63269457920389,3.47822006496186,-3.47822006496186
-0.106336728807536,22.0849353106256,12.5090822122878,-0.145496867876899,3.1848;-4.3939;3.3628;-1.3686;0.027715;0.70548;-1.2934;1.2873;-0.64207;0.12692,487.744367674516,0.115303420768888,4.95978546158432,17.7018225991718,18.1837450468808,2.06959914451245,767.646966322355,38.9176883991089,3.76966234221176,3.74280188248206,5.91597500966381,2.9818810862919,0.787781255919868,0.760920796190167,2.93409392337191,-0.0268604597297011,2.14631266745205,2.17317312718175,-1.13582557737897,0.0811136626690021,3.11244886216255,3.68446413622504,-3.68446413622504
-0.0863268073976624,15.7412327292226,18.6461987275531,-1.75733978591369,3.3766;-4.8554;3.65;-1.1721;-0.28967;0.59836;-0.77131;0.84254;-0.51443;0.13255,247.786407835548,0.133304561583119,3.74136835938123,19.9470033106209,15.7178644045806,0.892208044745247,394.954180667007,27.6816933772311,2.98569083780209,3.22397183421496,6.09282569943792,2.65799845406006,0.327692383742028,0.565973380154891,3.43482724537786,0.238280996412863,3.10713486163583,2.86885386522297,-1.10863752553038,-0.253394800828883,2.47234488383726,3.23650170506212,-3.23650170506212
-0.0782034259592055,16.470258018102,18.4954556842121,0.406736393279596,3.3155;-4.9072;4.2493;-2.2338;0.44135;0.85149;-1.7473;1.727;-0.88989;0.19097,271.269399182854,0.112532660356412,5.26725644767232,11.1139242886735,10.2290030199126,1.14819222144729,497.111199545805,13.9791185211532,3.80061498002466,3.88358662390567,6.0706250184443,3.57124906064353,0.22936591938113,0.312337563262144,2.49937595780077,0.0829716438810135,2.27001003841964,2.18703839453863,-0.897363510119839,-0.423155729221387,3.17582591108159,3.80493538780184,-3.80493538780184
-0.0660159204235464,10.6619667410488,6.50684308221099,-0.289875714148987,2.9958;-3.6697;1.9197;0.2668;-0.71831;0.036751;0.16074;0.16043;-0.2571;0.098791,113.677534787231,0.184016436927075,3.41904491475233,11.1843156035183,11.2099584589746,1.4927019647226,149.549568936845,15.3667929043059,2.59311549837814,2.5908253713044,4.6070400257927,2.27541902633867,0.317696472039471,0.315406344965732,2.33162099945403,-0.00229012707373963,2.01392452741456,2.0162146544883,-0.862268967157699,-0.376596427642407,1.996633143478,2.5636269937448,-2.5636269937448
-0.0660159182094919,10.6619667409417,6.50684308129468,-0.28987571355172,2.9958;-3.6697;1.9197;0.2668;-0.71831;0.036751;0.16074;0.16043;-0.2571;0.098791,113.677534784947,0.184016436928829,3.41904491472147,11.184315603517,11.2099584589752,1.49270196472291,149.549568930783,15.3667929042763,2.59311549833772,2.59082537126381,4.60704002575196,2.27541902630006,0.317696472037663,0.315406344963752,2.3316209994519,-0.00229012707391144,2.01392452741423,2.01621465448814,-0.86226896715648,-0.376596427644302,1.9966331434411,2.56362699370779,-2.56362699370779
-0.0571376114738559,12.0162909463091,7.10486603002144,0.518230747606308,3.0974;-3.9571;2.4297;-0.35259;-0.40646;0.33977;-0.50516;0.6269;-0.34116;0.06363,144.39124810635,0.147695374619144,3.69705614339457,10.6771912003531,9.08714611697935,0.795377820572975,186.048468624945,20.6718193305344,2.85789742105122,3.01914632340609,5.45494525498859,2.1972358360256,0.66066158502562,0.821910487380491,3.25770941896299,0.161248902354871,2.59704783393737,2.4357989315825,-1.23832180420164,0.0448922196483657,2.34748744546856,3.04059867516461,-3.04059867516461
-0.0464060986710432,13.7651451636484,6.32085101333169,0.303161833741345,3.7557;-6.6681;7.6309;-6.3076;3.6173;-0.36913;-2.3579;3.0795;-1.8413;0.45897,189.479221376313,0.126464663243838,4.94858595434937,12.9578251936347,6.36648157566459,1.12388658758299,247.188031988752,15.3148283874473,2.948449442417,3.65910233604966,5.39335646447186,2.78132777542544,0.167121666991558,0.877774560624218,2.61202868904642,0.71065289363266,2.44490702205486,1.7342541284222,-1.4908480588437,-0.232542186906456,2.60889825703598,3.55664402835067,-3.55664402835067
-0.0202736114232975,9.60759834305693,5.59978329265972,-0.11174343090705,3.3072;-4.9582;4.2405;-1.9599;0.091801;0.84472;-1.3247;1.3172;-0.76786;0.20103,92.3059459215103,0.228446702640206,3.0090799502478,10.9039260190776,11.156950055507,2.39902583773562,85.9327594919824,15.4619274940227,2.06444221444375,2.04150249697954,3.57850237005355,1.71518441247828,0.349257801965473,0.326318084501259,1.86331795757527,-0.022939717464214,1.5140601556098,1.53699987307402,-0.8600071183341,-0.355425014713967,1.52521496689664,2.01219321776237,-2.01219321776237
-0.0181973458333297,21.9324620980081,39.2501923120307,-3.35181773014242,3.8198;-6.6146;6.9235;-4.7954;1.9425;0.57993;-2.305;2.5518;-1.4749;0.37126,481.032893680561,0.114633536336064,3.64857603950609,71.0767490874622,7.71873308146796,0.790411013603328,929.214515557915,43.3202470829883,2.57057935606544,4.79068938038755,7.06954182076849,3.0657194965523,-0.495140140486858,1.72496988383525,4.00382232421619,2.22011002432211,4.49896246470305,2.27885244038094,-2.69602457939829,-0.59823553655202,2.51305015816126,4.73876445934501,-4.73876445934501
-0.013258960658696,19.0318295193313,15.7769314225276,-0.383921323537523,3.1718;-3.9689;1.9837;0.46402;-0.8066;-0.15905;0.31175;0.28612;-0.45688;0.17164,362.210534852889,0.126517427955236,3.69957093258981,51.6942354559994,9.74096516067283,1.01674030695344,625.421098954192,27.0381753155829,2.493078905776,4.16208497597311,6.42182344879187,3.14117541322459,-0.648096507448597,1.02090956274852,3.28064803556727,1.66900607019712,3.92874454301587,2.25973847281875,-2.08971469226,-0.820733202860009,2.36276575151145,4.10512643684641,-4.10512643684641
