MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.240683454380144,22.4454331829608,3.6474351710142,0.397762038971953,4.01657;-8.12183;10.8464;-10.4302;7.42236;-3.60551;0.655968;0.619908;-0.578644;0.169952,503.797470770759,0.238009097548525,3.40701074663566,27.82401128685,26.5040411073198,22.3548872174003,348.475913456456,98.8751522357809,2.52766974964599,2.57627189692754,2.74652414830888,1.25971114714363,1.26795860250236,1.31656074978391,1.48681300116526,0.0486021472815447,0.218854398662892,0.170252251381347,-1.56451826929205,0.598817253550259,2.10830295600887,2.21440653622686,-2.21440653622686
-0.197162928547385,20.727935137924,6.00237524744567,-0.466879560457584,3.4883;-5.9851;6.3409;-4.123;1.0812;1.0989;-1.8612;1.5163;-0.74204;0.17532,429.647295081986,0.357981059728537,2.40202543508323,25.1312629191084,38.5416918499443,34.6583861009435,281.486073472968,70.5474136021535,2.41597036806215,1.98834241322275,2.09454325432267,1.3837979566581,1.03217241140405,0.604544456564648,0.710745297664576,-0.427627954839403,-0.321427113739475,0.106200841099928,-0.909254897193743,0.102525116625341,1.70996640430176,1.57052981893976,-1.57052981893976
-0.184493845587739,30.1533989580631,5.28499926419921,-0.549848537410567,4.22877;-9.14533;13.3403;-14.4707;12.2576;-8.09608;3.92171;-1.17096;0.0875918;0.042514,909.227468724123,0.229060153650161,3.55010087363697,44.9797235368981,38.5840610656361,34.2416076979177,670.624660126341,219.083459629958,2.70199780642738,2.85537034115071,2.97476810261788,1.11875685516421,1.58324095126317,1.7366134859865,1.85601124745367,0.153372534723333,0.272770296190502,0.11939776146717,-1.92334913925614,0.963842523720478,2.36528322590828,2.50282496764473,-2.50282496764473
-0.18449384415034,30.1533989543997,5.28499927224371,-0.549848538126374,4.22877;-9.14533;13.3403;-14.4707;12.2576;-8.09608;3.92171;-1.17096;0.0875918;0.042514,909.227468503192,0.229060153677973,3.5501008732062,44.9797235369014,38.5840610656354,34.2416076979174,670.624659860125,219.083459630189,2.70199780603034,2.85537034075376,2.97476810222092,1.11875685476618,1.58324095126416,1.73661348598758,1.85601124745474,0.153372534723423,0.272770296190582,0.119397761467159,-1.92334913925704,0.963842523721504,2.36528322560929,2.50282496734579,-2.50282496734579
-0.119550945301913,33.8045754778991,3.51530561288733,-0.0202999134890229,3.2988;-5.4856;6.0202;-4.686;2.393;0.16851;-2.0367;2.2701;-1.2345;0.28004,1142.74932324098,0.445914918708168,2.15853744033981,52.4872483263941,93.6602725281895,145.382922625053,635.563258913889,180.920199856506,2.49394137655866,1.91483751412098,1.47514052042825,1.256455578356,1.23748579820266,0.658381935764982,0.218684942072249,-0.579103862437681,-1.01880085613041,-0.439696993692733,-0.913111517497635,0.213439520883789,1.72039012511093,1.22836238504397,-1.22836238504397
-0.0605089120918839,23.5620259911951,4.19931141498575,-0.0604356245716025,3.1784;-4.9953;5.0415;-3.4524;1.3385;0.74396;-2.1229;2.1062;-1.0658;0.21374,555.169068809752,0.387368613258952,2.38862929204409,28.6880769360341,42.094876840587,73.4408786007876,283.608497595038,77.8134570197915,2.29111315884164,1.90766871448406,1.35111404776118,1.29328037188728,0.997832786954351,0.614388342596776,0.0578336758738994,-0.383444444357576,-0.939999111080452,-0.556554666722876,-0.928233345350687,0.0946961797889369,1.63042791926487,1.14046607213322,-1.14046607213322
-0.0275886048169179,31.3029264746806,3.18924398672576,-0.10838483538993,3.2658;-5.2863;5.5857;-4.0999;1.7609;0.79483;-2.6101;2.657;-1.3789;0.29896,979.873205879257,0.527635109721355,1.88158861037932,56.1669341342606,85.5349661597024,222.276208235329,485.328628617125,131.284190379866,2.15649802311084,1.73590099298495,0.780905456497722,1.30746188057784,0.849036142533005,0.428439112407115,-0.526556424080116,-0.420597030125889,-1.37559256661312,-0.954995536487231,-0.784592888899153,-0.0763611916106992,1.47051574775518,0.69475478022295,-0.69475478022295
-0.0265798150841209,24.7953545633977,4.00117113602654,0.106836353136336,3.3094;-4.8348;3.8945;-1.5298;-0.12245;0.68612;-0.96023;0.97368;-0.53838;0.11763,614.809607924607,0.148342026978791,4.47666855286175,10.9396979457416,27.899945596197,4.98438937587188,470.404487705365,70.2088854338423,3.7611947501946,2.82496819786053,4.54728203312021,1.90211806057516,1.85907668961944,0.922850137285376,2.64516397254506,-0.936226552334063,0.786087282925616,1.72231383525968,-1.06765709812638,0.592033410374692,2.63326290534374,2.79970796740898,-2.79970796740898
-0.0212078185723879,22.0387339404737,3.50635280666804,0.124757099926553,3.2517;-4.5245;3.0837;-0.32431;-0.97215;0.4371;0.1627;-0.035002;-0.18781;0.10458,485.705793698987,0.148522211447325,4.27969178267894,22.0915735737319,16.7111481111075,4.76892412954664,345.755412521914,67.944168478159,2.75053537530108,3.02965557658761,4.28361089476119,1.62704530872356,1.12349006657752,1.40261026786405,2.65656558603762,0.279120201286534,1.53307551946011,1.25395531817357,-1.68413067713072,0.560195925451128,2.36664966997024,2.95801442786182,-2.95801442786182
0.00473930900991177,28.2426401765849,5.24925794862235,0.642368060142112,2.744;-2.9831;1.2044;0.53801;-0.56399;-0.18668;0.25228;0.14763;-0.25589;0.098098,797.64672414405,0.14621211946608,4.52072444644968,27.4206286145562,38.3490011098218,8.91788520471217,726.791626665919,97.8193035527445,3.27734421635812,2.94191133483869,4.40058098182326,2.00551788022849,1.27182633612962,0.936393454610196,2.39506310159477,-0.335432881519428,1.12323676546515,1.45866964698457,-1.18350287404232,0.396963757962726,2.52875349792006,2.8591017029495,-2.8591017029495
0.0519580949830294,23.5598526368005,4.11343907588996,0.272459046432028,3.9014;-7.1413;7.7906;-5.0038;1.1278;1.2517;-1.7074;1.2203;-0.59848;0.15679,555.066656267755,0.157951653998521,4.30964563552163,12.3472885073171,28.294797826851,8.25144915832355,417.516631172093,55.9589338077478,3.5208878937351,2.69164641326118,3.9239355381648,2.00970628178093,1.51118161195417,0.681940131480252,1.91422925638387,-0.829241480473918,0.403047644429701,1.23228912490362,-0.88132289975768,0.319813957943969,2.45529616726798,2.56152180692381,-2.56152180692381
0.071596812156945,22.8370792935481,3.41737397109755,-0.0961903034503197,2.9794;-3.7471;2.221;-0.021645;-0.72657;0.24417;0.068994;0.025976;-0.079941;0.029052,521.532190659805,0.165855498825768,4.15035392283981,19.588180493011,26.4862158236778,7.35115802150446,416.03300277316,83.5594181346467,3.05583824243758,2.75414015063759,4.0359067359431,1.60520661748339,1.45063162495419,1.1489335331542,2.43070011845971,-0.301698091799984,0.980068493505525,1.28176658530551,-1.35953651878892,0.595300571938365,2.38353520653362,2.69222668113689,-2.69222668113689
0.0832497075802509,20.4859403373228,5.77722312272458,0.157393362562846,3.80538;-7.5266;10.0127;-9.78538;7.2319;-3.71879;0.776513;0.641412;-0.659529;0.211732,419.673751504351,0.433682744158777,2.02486366540001,27.8832046759783,60.7617879792616,75.4947631799987,213.64440516738,66.3431874152405,2.03628845021741,1.25735187063236,1.04024968284541,1.16947189581849,0.866816554398914,0.0878799748138641,-0.12922221297308,-0.77893657958505,-0.996038767371994,-0.217102187786944,-0.438739208953464,-0.289798467472519,1.15010574348805,0.720205775692219,-0.720205775692219
0.118685264885829,26.3801327432236,3.48265592806204,0.116928074667511,3.4808;-5.4612;4.7967;-2.0529;-0.22429;0.96896;-1.0237;0.98485;-0.69427;0.22121,695.9114035501,0.152346356314147,4.38177782212221,30.593065595457,17.8286490822377,9.55264672861229,537.708824072631,113.779870160913,2.86654382570409,3.40651053200914,4.03049893400131,1.55305157627366,1.31349224943043,1.85345895573548,2.47744735772765,0.53996670630505,1.16395510829722,0.623988401992168,-2.09159312093766,0.854317254705581,2.59931167949916,3.16939989732144,-3.16939989732144
